322,434,497,592,700,713,736,803,1316,1342,1482,1541,1781,1894,1982,2190,2202,2321,2491,2581,2592,2900,2951,2959,3037,3065,3083,3389,3556,3589,3646,4039,4132,4154,4453,4600,4760,4908,5010,5195,5243,5287,5782,5837,5869,5878,5993,6068,6187,6236,6285,6291,6569,6617,6639,6778,6808,7047,7272,7414,7426,7534,7563,7582,7698,7740,7815,7854,7911,7960,8256,8313,8402,8597,8701,8729,8755,8812,9155,9339
47,68,92,161,319,474,567,634,744,1088,1198,1231,1576,1678,2046,2175,2352,2655,2712,2886,2962,2994,3034,3101,3122,3124,3778,3842,3918,4323,4419,4780,4813,4933,5356,5560,5628,5662,5836,5846,5867,5928,6155,6256,6307,6335,6361,6480,6533,6620,6656,6855,6979,6991,7178,7178,7255,7417,7787,7860,8067,8166,8188,8227,8312,8426,8662,8839,8897,8935,8941,9165,9318,9443,9547,9644,9670,9744,9931,9985
26,27,40,363,610,690,910,923,969,1295,1449,1744,1854,2146,2158,2234,2264,2620,2651,2705,2947,2966,3009,3039,3111,3143,3232,3376,3383,3602,3679,3951,4045,4151,4216,4238,4266,4433,4471,4602,4608,4855,4874,5371,5405,5632,5648,6029,6057,6241,6707,6730,6761,6957,7027,7085,7143,7187,7240,7340,7410,7526,7530,7596,7714,7770,7856,8009,8098,8424,8637,8742,9081,9303,9352,9373,9447,9679,9734,9980
155,483,524,621,658,779,846,1003,1013,1210,1644,1720,1745,1776,1944,2145,2150,2213,2271,2289,2654,2828,2895,2920,2933,2983,3087,3188,3218,3348,3357,3444,3468,3610,3992,4097,4203,4296,4320,4417,4667,4862,5021,5032,5048,5468,5483,5568,5593,5952,6071,6163,6186,6233,6523,6756,7541,7593,7898,7980,8063,8214,8399,8685,8703,8797,8809,8986,9017,9071,9173,9314,9332,9461,9539,9815,9817,9865,9980,9992
76,556,627,695,947,1015,1224,1317,1496,1770,1927,2010,2031,2454,2500,2778,2848,2859,3096,3158,3190,3259,3444,3474,3527,3660,3803,3816,3818,4021,4069,4131,4206,4344,4391,4760,4786,4815,4920,4980,5213,5228,5575,5639,5645,5696,5767,6029,6154,6356,6442,6706,6845,6967,7016,7184,7383,7595,7724,7738,7769,8077,8231,8231,8306,8323,8369,8434,8491,8580,8580,8883,8990,9130,9130,9284,9519,9624,9890,9938
153,176,185,286,495,619,738,912,983,1219,1450,1519,1758,1788,1961,2225,2294,2648,2658,2776,3051,3205,3316,3324,3370,3595,3741,3786,3787,3943,4405,4546,4549,4623,4662,4811,4819,4933,5205,5342,5539,5584,5641,5807,5874,6134,6241,6491,6637,6679,6803,6844,6871,7004,7032,7311,7558,7572,7771,7839,7939,8021,8324,8398,8535,8569,8589,8618,8705,8857,9016,9133,9383,9442,9481,9674,9738,9738,9914,9999
37,138,315,588,790,909,1161,1293,1492,1570,1631,1788,1933,2196,2226,2272,2328,2442,2515,2650,2796,2835,2963,3006,3102,3212,3238,3296,3490,3530,3819,3883,4135,4154,4174,4186,4188,4192,4420,4430,4451,4456,4609,4767,5041,5282,5739,5751,5794,5809,6017,6122,6174,6308,6349,6422,6461,6640,6772,6971,7053,7054,7056,7230,7279,7320,7579,7671,7756,8042,8048,8228,8467,8619,8773,8809,9035,9068,9088,9110
5,411,829,877,907,981,1025,1029,1057,1114,1129,1224,1340,1426,1574,1622,1684,1707,1804,1833,1933,2241,2625,2779,2797,2955,2961,3101,3244,3374,3510,3513,3547,3568,3826,3973,3993,4150,4417,4453,4480,4698,4985,5359,5505,5902,5974,6077,6122,6239,6597,6686,6729,6941,6955,6964,7057,7086,7159,7203,7514,7669,7678,7993,8020,8071,8198,8206,8646,8679,8700,8781,9010,9131,9135,9138,9349,9423,9638,9751
560,586,739,768,782,808,1002,1058,1127,1159,1468,1475,1866,1927,2112,2218,2415,2487,2644,2666,2778,2790,2824,2942,3095,3345,3370,3626,3748,3867,4002,4271,4409,4501,4609,4827,4865,4938,4941,5140,5169,5286,5347,5404,5806,6267,6312,6386,6730,6925,7132,7181,7280,7320,7361,7471,7553,7979,7987,8038,8120,8158,8199,8238,8277,8323,8531,8585,8606,8643,8752,8762,9058,9078,9204,9312,9432,9438,9560,9912
160,171,322,613,644,717,753,773,1061,1114,1150,1360,1378,1729,1851,1865,2004,2260,2262,2273,2403,2609,2706,2913,3036,3089,3199,3326,3771,4226,4322,4513,4533,4777,4778,4870,5089,5123,5386,5589,5693,5744,6130,6203,6260,6381,6425,6501,6501,6542,6627,6780,6803,6888,7050,7131,7134,7197,7248,7320,7385,7414,7554,7703,7719,7853,8499,8536,8710,8803,8927,8944,8975,9061,9216,9392,9578,9666,9671,9699
10,236,262,395,919,1130,1491,1602,1776,1794,1838,1923,2088,2105,2117,2124,2206,2245,2425,2491,2501,2813,2901,3107,3215,3223,3303,3574,3744,3886,4001,4017,4023,4117,4242,4562,4593,4835,4938,5206,5519,5710,5714,5932,6057,6630,6698,6864,6885,6916,6921,6997,7004,7164,7176,7538,7640,7801,7822,7854,8034,8215,8275,8277,8309,8454,8662,8700,8794,8846,8993,9086,9281,9471,9526,9618,9645,9708,9786,9980
42,163,296,303,375,385,439,1015,1027,1049,1127,1170,1215,1298,1309,1494,1604,1609,1656,1758,1772,1921,1950,1952,2041,2274,2280,2331,2810,2816,3100,3144,3157,3317,3717,4064,4071,4093,4279,4439,4531,4554,4638,4675,4695,5035,5148,5187,5369,5637,5913,6092,6169,6201,6546,6566,6738,7082,7111,7224,7248,7281,7716,7834,7944,7945,7993,8318,8387,8603,8805,8828,8905,8946,9175,9357,9426,9530,9848,9890
314,464,595,750,1009,1041,1321,1388,1392,1640,1788,1892,1923,1938,1996,2009,2016,2193,2324,2481,2813,2854,2912,3063,3144,3201,3303,3391,3455,3516,3521,3538,3864,3865,4095,4096,4220,4338,4355,4637,4981,4988,5395,5801,6070,6310,6626,6626,6630,6969,7002,7002,7024,7096,7149,7368,7556,7880,7911,8084,8114,8125,8317,8366,8574,8807,9016,9048,9085,9221,9240,9255,9343,9374,9431,9578,9647,9801,9908,9981
54,68,107,428,482,524,570,682,693,791,1041,1128,1553,1812,1925,1952,2119,2297,2420,2560,2582,2631,2651,2918,2960,3145,3385,3452,3503,3720,4126,4168,4208,4297,4327,4466,4691,5508,5682,5879,5882,5915,6061,6156,6213,6247,6271,6481,6565,6833,6866,6900,7066,7191,7316,7526,7646,7725,7991,7994,8220,8287,8315,8330,8452,8547,8602,8615,8795,8830,9127,9278,9407,9537,9603,9615,9711,9733,9804,9935
403,425,499,584,586,652,721,755,825,941,1303,1365,1453,1480,1555,1569,1604,1754,1784,2624,2738,2957,3045,3066,3066,3137,3233,3391,3583,3760,3786,3893,3897,4177,4386,4428,4574,4721,4721,4813,4882,5194,5309,5315,5692,5722,5783,6019,6064,6070,6294,6559,6860,7040,7101,7111,7125,7249,7311,7324,7434,7440,7724,7788,7889,8291,8312,8685,8819,8914,8936,9057,9104,9199,9323,9331,9672,9730,9739,9844
78,83,447,515,556,706,822,831,1176,1426,1594,1689,1719,1885,2048,2292,2612,2705,2759,2794,2810,2928,3065,3153,3328,3336,3523,3740,3815,3830,4241,4361,4502,4864,4900,4971,5083,5407,5442,5526,5767,5967,6044,6136,6259,6344,6367,6570,6777,6840,6932,7280,7435,7486,7696,7840,8051,8228,8271,8316,8365,8575,8588,8657,8814,8869,8964,9028,9031,9049,9255,9331,9332,9348,9437,9518,9619,9635,9670,9747
83,141,218,227,301,302,645,733,754,765,810,1040,1126,1206,1276,1405,1422,1528,1669,1816,1826,2313,2344,2547,2729,2747,2957,2996,3022,3093,3096,3106,3329,4025,4038,4174,4184,4240,4381,4678,4738,4777,4963,5127,5247,5265,5514,5752,5860,5952,6228,6258,6334,6340,6373,6735,7269,7476,7524,7677,7793,7899,7939,7966,8141,8270,8277,8478,8752,8869,8884,8901,8928,9125,9168,9352,9558,9567,9635,9738
52,81,218,378,391,478,522,739,745,1011,1212,1236,1334,1345,1369,1432,1514,1763,1964,2183,2265,2277,2421,2582,3193,3923,4039,4161,4177,4836,4874,5128,5159,5185,5257,5294,5452,5840,6003,6125,6319,6394,6409,6575,6690,6723,6747,6875,6955,7139,7236,7381,7456,7490,7543,7564,7579,7659,7991,8078,8132,8147,8184,8187,8192,8469,8555,8559,8670,8692,8776,8789,8918,9316,9440,9577,9628,9773,9825,9900
76,119,552,725,759,792,1113,1145,1254,1332,1385,1524,2121,2132,2248,2400,2454,2682,2739,2928,3011,3092,3299,3371,3568,3765,3798,4025,4136,4190,4275,4370,4420,4502,4579,4600,4703,4716,5054,5085,5329,5631,5634,5782,5789,5817,5984,6200,6213,6231,6358,6486,6522,6729,6910,6943,7206,7390,7441,7458,7467,7546,7892,7896,7929,8160,8176,8380,8400,8615,8992,9077,9291,9363,9391,9437,9453,9604,9731,9746
132,292,437,564,678,679,796,802,803,861,919,1345,1388,1783,1937,2124,2238,2417,2425,2427,2475,2653,2698,2751,2778,2801,3171,3222,3284,3406,3608,3734,3825,4411,4563,4864,4957,5304,5409,5432,5472,5499,5563,5693,5746,5779,5873,6135,6140,6145,6435,6743,6769,6842,7061,7185,7213,7359,7384,7488,7622,7699,7750,7797,7981,8493,8503,8558,8571,8777,8833,9005,9019,9486,9487,9491,9574,9818,9859,9918
